# http://127.0.0.1:6568 --workers 5 --loaded-duration-minutes 5 --output-dir run --overwrite-output
# {"appUrl":"http://127.0.0.1:6568","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"run","overwriteOutput":true,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
1,1,0,PLAYER_SESSION_CREATE,1675835991308,0,
1,1,0,REQ_HOME_START,1675835991308,4,
1,1,0,REQ_HOME_END,1675835991550,4,
1,1,0,REQ_GET_START,1675835991551,5,
1,1,0,REQ_GET_END,1675835992437,5,
1,1,0,WS_OPEN_START,1675835992437,6,
1,1,0,WS_OPEN_END,1675835992443,6,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675835992443,7,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675835992473,7,
1,1,0,WS_SEND_START,1675835992475,7,
1,1,0,WS_SEND_END,1675835992475,7,
1,1,0,WS_RECV_INIT_START,1675835992475,8,
1,1,0,WS_RECV_INIT_END,1675835992475,8,
1,1,0,WS_RECV_START,1675835992475,9,
1,1,0,WS_RECV_END,1675835992492,9,
1,1,0,WS_RECV_START,1675835992492,10,
1,1,0,WS_RECV_END,1675835992493,10,
1,1,0,WS_RECV_START,1675835992493,11,
1,1,0,WS_RECV_END,1675835993296,11,
1,1,0,WS_RECV_START,1675835993296,12,
1,1,0,WS_RECV_END,1675835993326,12,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675835993326,13,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675835993475,13,
1,1,0,WS_SEND_START,1675835993475,13,
1,1,0,WS_SEND_END,1675835993475,13,
1,1,0,WS_RECV_START,1675835993475,14,
1,1,0,WS_RECV_END,1675836004611,14,
1,1,0,WS_RECV_START,1675836004611,15,
1,1,0,WS_RECV_END,1675836004618,15,
1,1,0,WS_RECV_START,1675836004618,16,
1,1,0,WS_RECV_END,1675836005852,16,
1,1,0,WS_RECV_START,1675836005852,17,
1,1,0,WS_RECV_END,1675836005882,17,
1,1,0,WS_RECV_START,1675836005882,18,
1,1,0,WS_RECV_END,1675836005885,18,
1,1,0,WS_RECV_START,1675836005885,19,
1,1,0,WS_RECV_END,1675836005905,19,
1,1,0,WS_RECV_START,1675836005905,20,
1,1,0,WS_RECV_END,1675836005909,20,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836005910,21,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836005912,21,
1,1,0,WS_SEND_START,1675836005912,21,
1,1,0,WS_SEND_END,1675836005912,21,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836005912,22,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836005914,22,
1,1,0,WS_SEND_START,1675836005914,22,
1,1,0,WS_SEND_END,1675836005914,22,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836005914,23,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836005917,23,
1,1,0,WS_SEND_START,1675836005917,23,
1,1,0,WS_SEND_END,1675836005917,23,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836005917,24,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836005919,24,
1,1,0,WS_SEND_START,1675836005919,24,
1,1,0,WS_SEND_END,1675836005919,24,
1,1,0,WS_RECV_START,1675836005919,25,
1,1,0,WS_RECV_END,1675836005949,25,
1,1,0,WS_RECV_START,1675836005949,26,
1,1,0,WS_RECV_END,1675836005953,26,
1,1,0,WS_SEND_START,1675836005953,27,
1,1,0,WS_SEND_END,1675836005953,27,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836005953,28,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836005956,28,
1,1,0,WS_SEND_START,1675836005956,28,
1,1,0,WS_SEND_END,1675836005956,28,
1,1,0,WS_RECV_START,1675836005957,29,
1,1,0,WS_RECV_END,1675836005974,29,
1,1,0,WS_RECV_START,1675836005975,30,
1,1,0,WS_RECV_END,1675836005978,30,
1,1,0,WS_RECV_START,1675836005978,31,
1,1,0,WS_RECV_END,1675836005982,31,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836005982,32,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836005983,32,
1,1,0,WS_SEND_START,1675836005983,32,
1,1,0,WS_SEND_END,1675836005983,32,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836005983,33,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836005985,33,
1,1,0,WS_SEND_START,1675836005985,33,
1,1,0,WS_SEND_END,1675836005985,33,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836005985,34,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836005986,34,
1,1,0,WS_SEND_START,1675836005986,34,
1,1,0,WS_SEND_END,1675836005986,34,
1,1,0,WS_RECV_START,1675836005986,35,
1,1,0,WS_RECV_END,1675836006002,35,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836006002,36,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836006005,36,
1,1,0,WS_SEND_START,1675836006005,36,
1,1,0,WS_SEND_END,1675836006005,36,
1,1,0,WS_RECV_START,1675836006005,37,
1,1,0,WS_RECV_END,1675836006014,37,
1,1,0,WS_RECV_START,1675836006014,38,
1,1,0,WS_RECV_END,1675836006016,38,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836006016,39,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836006019,39,
1,1,0,WS_SEND_START,1675836006019,39,
1,1,0,WS_SEND_END,1675836006019,39,
1,1,0,WS_RECV_START,1675836006019,40,
1,1,0,WS_RECV_END,1675836006020,40,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836006020,41,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836006021,41,
1,1,0,WS_SEND_START,1675836006021,41,
1,1,0,WS_SEND_END,1675836006021,41,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836006021,42,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836006023,42,
1,1,0,WS_SEND_START,1675836006023,42,
1,1,0,WS_SEND_END,1675836006023,42,
1,1,0,WS_RECV_START,1675836006023,43,
1,1,0,WS_RECV_END,1675836006325,43,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836006325,44,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836006327,44,
1,1,0,WS_SEND_START,1675836006327,44,
1,1,0,WS_SEND_END,1675836006327,44,
1,1,0,WS_RECV_START,1675836006327,45,
1,1,0,WS_RECV_END,1675836006695,45,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836006695,46,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836009925,46,
1,1,0,WS_SEND_START,1675836009925,46,
1,1,0,WS_SEND_END,1675836009925,46,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836009925,47,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836009928,47,
1,1,0,WS_SEND_START,1675836009928,47,
1,1,0,WS_SEND_END,1675836009928,47,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836009928,48,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836010096,48,
1,1,0,WS_SEND_START,1675836010096,48,
1,1,0,WS_SEND_END,1675836010096,48,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836010096,49,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836010102,49,
1,1,0,WS_SEND_START,1675836010102,49,
1,1,0,WS_SEND_END,1675836010102,49,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836010102,50,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836010947,50,
1,1,0,WS_SEND_START,1675836010947,50,
1,1,0,WS_SEND_END,1675836010947,50,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836010947,51,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1675836011013,51,
1,1,0,WS_SEND_START,1675836011013,51,
1,1,0,WS_SEND_END,1675836011013,51,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1675836011013,52,
