# http://127.0.0.1:6568 --workers 5 --loaded-duration-minutes 5 --output-dir run --overwrite-output
# {"appUrl":"http://127.0.0.1:6568","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"run","overwriteOutput":true,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
4,4,0,PLAYER_SESSION_CREATE,1675836049567,0,
4,4,0,REQ_HOME_START,1675836049567,4,
4,4,0,REQ_HOME_END,1675836053513,4,
4,4,0,REQ_GET_START,1675836053513,5,
4,4,0,REQ_GET_END,1675836054414,5,
4,4,0,WS_OPEN_START,1675836054414,6,
4,4,0,WS_OPEN_END,1675836062426,6,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1675836062426,7,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1675836062455,7,
4,4,0,WS_SEND_START,1675836062455,7,
4,4,0,WS_SEND_END,1675836062455,7,
4,4,0,WS_RECV_INIT_START,1675836062455,8,
4,4,0,WS_RECV_INIT_END,1675836070899,8,
4,4,0,WS_RECV_START,1675836070899,9,
4,4,0,WS_RECV_END,1675836070910,9,
4,4,0,WS_RECV_START,1675836070910,10,
4,4,0,WS_RECV_END,1675836070911,10,
4,4,0,WS_RECV_START,1675836070911,11,
4,4,0,WS_RECV_END,1675836071611,11,
4,4,0,WS_RECV_START,1675836071611,12,
4,4,0,WS_RECV_END,1675836071629,12,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1675836071629,13,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1675836071778,13,
4,4,0,WS_SEND_START,1675836071778,13,
4,4,0,WS_SEND_END,1675836071778,13,
4,4,0,WS_RECV_START,1675836071778,14,
4,4,0,WS_RECV_END,1675836087993,14,
4,4,0,WS_RECV_START,1675836087993,15,
4,4,0,WS_RECV_END,1675836087998,15,
4,4,0,WS_RECV_START,1675836087998,16,
4,4,0,WS_RECV_END,1675836089019,16,
4,4,0,WS_RECV_START,1675836089019,17,
4,4,0,WS_RECV_END,1675836089031,17,
4,4,0,WS_RECV_START,1675836089032,18,
4,4,0,WS_RECV_END,1675836089033,18,
4,4,0,WS_RECV_START,1675836089033,19,
4,4,0,WS_RECV_END,1675836089043,19,
4,4,0,WS_RECV_START,1675836089043,20,
4,4,0,WS_RECV_END,1675836089045,20,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1675836089045,21,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1675836089046,21,
4,4,0,WS_SEND_START,1675836089046,21,
4,4,0,WS_SEND_END,1675836089046,21,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1675836089046,22,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1675836089049,22,
4,4,0,WS_SEND_START,1675836089049,22,
4,4,0,WS_SEND_END,1675836089049,22,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1675836089049,23,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1675836089051,23,
4,4,0,WS_SEND_START,1675836089051,23,
4,4,0,WS_SEND_END,1675836089051,23,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1675836089051,24,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1675836089054,24,
4,4,0,WS_SEND_START,1675836089054,24,
4,4,0,WS_SEND_END,1675836089054,24,
4,4,0,WS_RECV_START,1675836089054,25,
4,4,0,WS_RECV_END,1675836089066,25,
4,4,0,WS_RECV_START,1675836089066,26,
4,4,0,WS_RECV_END,1675836089068,26,
4,4,0,WS_SEND_START,1675836089068,27,
4,4,0,WS_SEND_END,1675836089068,27,
