# http://127.0.0.1:6568 --workers 5 --loaded-duration-minutes 5 --output-dir run --overwrite-output
# {"appUrl":"http://127.0.0.1:6568","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"run","overwriteOutput":true,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
7,2,1,PLAYER_SESSION_CREATE,1675836264657,0,
7,2,1,REQ_HOME_START,1675836264657,4,
7,2,1,REQ_HOME_END,1675836296632,4,
7,2,1,REQ_GET_START,1675836296632,5,
7,2,1,REQ_GET_END,1675836298538,5,
7,2,1,WS_OPEN_START,1675836298538,6,
7,2,1,WS_OPEN_END,1675836308905,6,
7,2,1,PLAYBACK_SLEEPBEFORE_START,1675836308905,7,
7,2,1,PLAYBACK_SLEEPBEFORE_END,1675836308942,7,
7,2,1,WS_SEND_START,1675836308944,7,
7,2,1,WS_SEND_END,1675836308944,7,
7,2,1,WS_RECV_INIT_START,1675836308944,8,
7,2,1,WS_RECV_INIT_END,1675836318353,8,
7,2,1,WS_RECV_START,1675836318353,9,
7,2,1,WS_RECV_END,1675836318379,9,
7,2,1,WS_RECV_START,1675836318379,10,
7,2,1,WS_RECV_END,1675836318380,10,
7,2,1,WS_RECV_START,1675836318380,11,
7,2,1,WS_RECV_END,1675836319075,11,
7,2,1,WS_RECV_START,1675836319075,12,
7,2,1,WS_RECV_END,1675836319091,12,
7,2,1,PLAYBACK_SLEEPBEFORE_START,1675836319091,13,
7,2,1,PLAYBACK_SLEEPBEFORE_END,1675836319251,13,
7,2,1,WS_SEND_START,1675836319251,13,
7,2,1,WS_SEND_END,1675836319251,13,
7,2,1,WS_RECV_START,1675836319251,14,
7,2,1,WS_RECV_END,1675836328668,14,
7,2,1,WS_RECV_START,1675836328668,15,
7,2,1,WS_RECV_END,1675836328676,15,
7,2,1,WS_RECV_START,1675836328676,16,
7,2,1,WS_RECV_END,1675836329676,16,
7,2,1,WS_RECV_START,1675836329676,17,
7,2,1,WS_RECV_END,1675836329692,17,
7,2,1,WS_RECV_START,1675836329692,18,
7,2,1,WS_RECV_END,1675836329694,18,
7,2,1,WS_RECV_START,1675836329694,19,
7,2,1,WS_RECV_END,1675836329705,19,
7,2,1,WS_RECV_START,1675836329705,20,
7,2,1,WS_RECV_END,1675836329707,20,
7,2,1,PLAYBACK_SLEEPBEFORE_START,1675836329707,21,
7,2,1,PLAYBACK_SLEEPBEFORE_END,1675836329713,21,
7,2,1,WS_SEND_START,1675836329713,21,
7,2,1,WS_SEND_END,1675836329713,21,
7,2,1,PLAYBACK_SLEEPBEFORE_START,1675836329713,22,
7,2,1,PLAYBACK_SLEEPBEFORE_END,1675836329729,22,
7,2,1,WS_SEND_START,1675836329729,22,
7,2,1,WS_SEND_END,1675836329729,22,
7,2,1,PLAYBACK_SLEEPBEFORE_START,1675836329729,23,
7,2,1,PLAYBACK_SLEEPBEFORE_END,1675836329744,23,
7,2,1,WS_SEND_START,1675836329744,23,
7,2,1,WS_SEND_END,1675836329744,23,
7,2,1,PLAYBACK_SLEEPBEFORE_START,1675836329744,24,
7,2,1,PLAYBACK_SLEEPBEFORE_END,1675836329760,24,
7,2,1,WS_SEND_START,1675836329760,24,
7,2,1,WS_SEND_END,1675836329760,24,
